month_year,FAC,LANE,FAC_B,TOTAL,CLASS 1,CLASS 2,CLASS 3,CLASS 4,CLASS 5,CLASS 6,CLASS 7,CLASS 8,CLASS 9,CLASS 11,CASH,EZPASS,VIOLATION,Autos,Small_T,Large_T,Buses
2021-03,9,70,GWB Lower,91,79.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,29,62,81,10,0,0
2021-03,9,72,GWB Lower,5,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4,4,1,0,0
2021-03,9,74,GWB Lower,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,2,2,0,0,0
2021-04,1,2,Holland,293698,288781.0,2707.0,470.0,16.0,1.0,0.0,84.0,309.0,463.0,867.0,72640,209725,11333,289732,3177,17,772
2021-04,1,4,Holland,256670,253211.0,2083.0,348.0,10.0,6.0,0.0,78.0,107.0,282.0,545.0,52626,195117,8927,253834,2431,16,389
2021-04,1,6,Holland,4941,4834.0,29.0,6.0,0.0,0.0,0.0,2.0,2.0,5.0,63.0,1440,3348,153,4899,35,0,7
2021-04,1,8,Holland,232135,222305.0,7414.0,1086.0,15.0,14.0,2.0,172.0,163.0,541.0,423.0,47951,176958,7226,222900,8500,31,704
2021-04,1,10,Holland,218968,208553.0,7495.0,1222.0,19.0,14.0,2.0,153.0,255.0,520.0,735.0,50285,162206,6477,209441,8717,35,775
2021-04,1,12,Holland,114491,112456.0,1368.0,100.0,1.0,0.0,0.0,29.0,106.0,142.0,289.0,18194,92688,3609,112774,1468,1,248
2021-04,2,1,Lincoln,11031,416.0,126.0,1.0,1.0,0.0,0.0,2.0,5082.0,5396.0,7.0,0,10695,336,425,127,1,10478
2021-04,2,2,Lincoln,6749,4189.0,88.0,9.0,0.0,0.0,0.0,0.0,1221.0,1085.0,157.0,0,6206,543,4346,97,0,2306
2021-04,2,3,Lincoln,19342,1165.0,96.0,3.0,0.0,0.0,0.0,0.0,6106.0,11970.0,2.0,0,18873,469,1167,99,0,18076
2021-04,2,4,Lincoln,165786,154930.0,425.0,48.0,2.0,11.0,0.0,27.0,588.0,9238.0,517.0,0,151189,14597,155474,473,13,9826
2021-04,2,5,Lincoln,275115,246158.0,795.0,180.0,11.0,24.0,1.0,54.0,2179.0,25001.0,712.0,0,250555,24560,246924,975,36,27180
2021-04,2,6,Lincoln,141218,135098.0,2108.0,675.0,276.0,193.0,4.0,129.0,732.0,1578.0,425.0,0,124611,16607,135652,2783,473,2310
2021-04,2,7,Lincoln,87436,79157.0,3747.0,1270.0,673.0,534.0,17.0,281.0,575.0,1013.0,169.0,24838,51715,10883,79607,5017,1224,1588
2021-04,2,8,Lincoln,166893,137497.0,12440.0,5283.0,3214.0,2596.0,84.0,1012.0,1992.0,2475.0,300.0,22398,117411,27084,138809,17723,5894,4467
2021-04,2,9,Lincoln,123702,107281.0,5412.0,1382.0,552.0,519.0,20.0,229.0,3440.0,4537.0,330.0,27625,84864,11213,107840,6794,1091,7977
2021-04,2,10,Lincoln,240101,207890.0,11622.0,6363.0,2901.0,2019.0,61.0,641.0,3395.0,4619.0,590.0,15929,199832,24340,209121,17985,4981,8014
2021-04,2,11,Lincoln,190748,177943.0,4348.0,1641.0,608.0,420.0,9.0,148.0,2148.0,2865.0,618.0,23505,150191,17052,178709,5989,1037,5013
2021-04,2,12,Lincoln,5252,4975.0,63.0,10.0,4.0,3.0,0.0,1.0,81.0,100.0,15.0,0,4396,856,4991,73,7,181
2021-04,2,14,Lincoln,18135,212.0,41.0,0.0,0.0,0.0,0.0,0.0,978.0,16904.0,0.0,0,17109,1026,212,41,0,17882
2021-04,2,23,Lincoln,1176,1037.0,117.0,13.0,0.0,2.0,0.0,5.0,1.0,0.0,1.0,0,1000,176,1043,130,2,1
2021-04,4,2,Bayonne,109197,107754.0,406.0,413.0,60.0,236.0,16.0,10.0,43.0,56.0,203.0,13419,90982,4796,107967,819,312,99
2021-04,4,4,Bayonne,126372,113109.0,4880.0,2800.0,597.0,4020.0,316.0,73.0,209.0,178.0,190.0,17729,104285,4358,113372,7680,4933,387
2021-04,4,6,Bayonne,33469,31230.0,800.0,338.0,92.0,464.0,17.0,12.0,380.0,55.0,81.0,5431,26524,1514,31323,1138,573,435
2021-04,4,8,Bayonne,42,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,41,1,0,41,1,0,0
2021-04,5,2,Goethals,466432,461173.0,2522.0,547.0,293.0,498.0,17.0,90.0,271.0,289.0,732.0,56435,393149,16848,461995,3069,808,560
2021-04,5,4,Goethals,550477,483443.0,27007.0,8366.0,5477.0,21556.0,653.0,321.0,534.0,2227.0,893.0,80021,450436,20020,484657,35373,27686,2761
2021-04,5,6,Goethals,351481,278074.0,18697.0,10757.0,5044.0,30998.0,2750.0,175.0,383.0,4035.0,568.0,53998,282874,14609,278817,29454,38792,4418
2021-04,5,8,Goethals,863,740.0,44.0,13.0,4.0,32.0,4.0,0.0,0.0,6.0,20.0,197,631,35,760,57,40,6
2021-04,5,10,Goethals,8840,7994.0,275.0,125.0,23.0,203.0,7.0,5.0,6.0,164.0,38.0,1412,7053,375,8037,400,233,170
2021-04,6,2,Outerbridge,404955,402217.0,1009.0,208.0,150.0,216.0,36.0,133.0,70.0,20.0,896.0,32028,363654,9273,403246,1217,402,90
2021-04,6,4,Outerbridge,362986,335878.0,9117.0,3015.0,3378.0,9418.0,606.0,164.0,456.0,374.0,580.0,38371,314805,9810,336622,12132,13402,830
2021-04,6,8,Outerbridge,275567,235994.0,11526.0,8248.0,4865.0,11057.0,2020.0,263.0,606.0,677.0,311.0,43932,224744,6891,236568,19774,17942,1283
2021-04,6,10,Outerbridge,112758,105620.0,2898.0,2394.0,468.0,796.0,98.0,137.0,59.0,25.0,263.0,12276,98364,2118,106020,5292,1362,84
2021-04,7,2,GWB Upper,70989,58751.0,4272.0,1313.0,825.0,4995.0,122.0,315.0,169.0,39.0,188.0,0,59972,11017,59254,5585,5942,208
2021-04,7,4,GWB Upper,147872,122892.0,7620.0,2223.0,1661.0,11836.0,222.0,652.0,334.0,106.0,326.0,0,123285,24587,123870,9843,13719,440
2021-04,7,6,GWB Upper,200278,153533.0,11375.0,3917.0,3157.0,25386.0,646.0,1162.0,553.0,172.0,377.0,0,166110,34168,155072,15292,29189,725
2021-04,7,8,GWB Upper,254899,158420.0,17202.0,6965.0,8063.0,59465.0,1836.0,1791.0,571.0,246.0,340.0,0,212537,42362,160551,24167,69364,817
2021-04,7,10,GWB Upper,171399,122580.0,10943.0,3191.0,3989.0,27926.0,744.0,1256.0,403.0,121.0,246.0,35590,115640,20169,124082,14134,32659,524
2021-04,7,12,GWB Upper,156375,131323.0,7428.0,2186.0,2373.0,10976.0,342.0,957.0,477.0,113.0,200.0,57315,82254,16806,132480,9614,13691,590
2021-04,7,14,GWB Upper,169028,136713.0,8073.0,4169.0,3670.0,13786.0,646.0,778.0,629.0,236.0,328.0,39350,111174,18504,137819,12242,18102,865
2021-04,7,16,GWB Upper,136226,120207.0,5285.0,2246.0,1312.0,5058.0,179.0,508.0,912.0,237.0,282.0,34853,88701,12672,120997,7531,6549,1149
2021-04,7,18,GWB Upper,139857,115087.0,8581.0,2832.0,1943.0,6697.0,297.0,541.0,2853.0,772.0,254.0,19866,104693,15298,115882,11413,8937,3625
2021-04,7,20,GWB Upper,142301,127354.0,5258.0,1388.0,748.0,3389.0,105.0,418.0,2772.0,558.0,311.0,22271,104366,15664,128083,6646,4242,3330
2021-04,7,22,GWB Upper,156173,146281.0,3428.0,903.0,466.0,1801.0,61.0,217.0,2200.0,410.0,406.0,19853,119284,17036,146904,4331,2328,2610
2021-04,7,24,GWB Upper,129636,126034.0,1514.0,448.0,162.0,357.0,19.0,118.0,589.0,58.0,337.0,18244,93551,17841,126489,1962,538,647
2021-04,8,34,GWB PIP,237,221.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,121,116,224,13,0,0
2021-04,8,36,GWB PIP,74582,74020.0,114.0,3.0,0.0,1.0,0.0,24.0,83.0,1.0,336.0,0,66096,8486,74380,117,1,84
2021-04,8,38,GWB PIP,237516,235810.0,322.0,7.0,4.0,31.0,0.0,28.0,673.0,4.0,637.0,0,201641,35875,236475,329,35,677
2021-04,8,40,GWB PIP,167405,165798.0,180.0,11.0,13.0,4.0,1.0,23.0,745.0,7.0,623.0,0,141923,25482,166444,191,18,752
2021-04,8,42,GWB PIP,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,2,2,0,0,0
2021-04,8,44,GWB PIP,4,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,2,4,0,0,0
2021-04,8,46,GWB PIP,13,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,10,3,13,0,0,0
2021-04,9,54,GWB Lower,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0
2021-04,9,56,GWB Lower,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,7,7,0,0,0
2021-04,9,58,GWB Lower,301972,299186.0,1014.0,66.0,36.0,88.0,3.0,224.0,555.0,93.0,707.0,0,231887,70085,300117,1080,127,648
2021-04,9,60,GWB Lower,416653,412930.0,1415.0,88.0,40.0,87.0,2.0,331.0,804.0,259.0,697.0,0,323902,92751,413958,1503,129,1063
2021-04,9,62,GWB Lower,433336,429169.0,1192.0,86.0,36.0,73.0,2.0,262.0,1153.0,554.0,809.0,0,353564,79772,430240,1278,111,1707
2021-04,9,64,GWB Lower,287678,284531.0,677.0,55.0,19.0,58.0,3.0,117.0,802.0,437.0,979.0,0,238863,48815,285627,732,80,1239
2021-04,9,68,GWB Lower,214136,211724.0,637.0,57.0,4.0,30.0,1.0,46.0,635.0,336.0,666.0,0,181275,32861,212436,694,35,971
2021-04,9,70,GWB Lower,8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,8,8,0,0,0
2021-04,9,72,GWB Lower,7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,6,7,0,0,0
2021-04,9,74,GWB Lower,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
2021-05,1,2,Holland,310318,305121.0,3078.0,197.0,10.0,3.0,2.0,125.0,259.0,542.0,981.0,74860,223425,12033,306227,3275,15,801
2021-05,1,4,Holland,276952,272607.0,2616.0,171.0,8.0,23.0,9.0,293.0,118.0,304.0,803.0,55359,212200,9393,273703,2787,40,422
2021-05,1,6,Holland,5527,5418.0,18.0,2.0,0.0,0.0,1.0,5.0,2.0,1.0,80.0,1711,3677,139,5503,20,1,3
2021-05,1,8,Holland,238957,228824.0,7886.0,640.0,18.0,46.0,31.0,253.0,140.0,499.0,620.0,50207,181444,7306,229697,8526,95,639
2021-05,1,10,Holland,233528,222843.0,8290.0,760.0,11.0,25.0,7.0,214.0,168.0,419.0,791.0,53392,173273,6863,223848,9050,43,587
2021-05,1,12,Holland,137796,135319.0,1796.0,142.0,4.0,5.0,0.0,18.0,56.0,40.0,416.0,23068,110306,4422,135753,1938,9,96
2021-05,2,1,Lincoln,11197,392.0,151.0,2.0,0.0,0.0,0.0,1.0,5099.0,5549.0,3.0,0,10803,394,396,153,0,10648
2021-05,2,2,Lincoln,8106,5756.0,92.0,9.0,0.0,0.0,0.0,1.0,1039.0,1012.0,197.0,0,7351,755,5954,101,0,2051
2021-05,2,3,Lincoln,14547,603.0,53.0,0.0,0.0,0.0,0.0,1.0,4289.0,9600.0,1.0,0,14250,297,605,53,0,13889
2021-05,2,4,Lincoln,177585,168041.0,496.0,78.0,7.0,13.0,1.0,41.0,566.0,7682.0,660.0,0,161246,16339,168742,574,21,8248
2021-05,2,5,Lincoln,279896,250416.0,779.0,268.0,14.0,20.0,1.0,73.0,2328.0,25004.0,993.0,0,254848,25048,251482,1047,35,27332
2021-05,2,6,Lincoln,147026,141200.0,1792.0,716.0,316.0,207.0,12.0,137.0,649.0,1514.0,483.0,0,129332,17694,141820,2508,535,2163
2021-05,2,7,Lincoln,96953,88665.0,4043.0,1118.0,633.0,478.0,10.0,294.0,494.0,952.0,266.0,25391,59307,12255,89225,5161,1121,1446
2021-05,2,8,Lincoln,175264,147086.0,12579.0,4589.0,2912.0,2329.0,64.0,980.0,1922.0,2354.0,449.0,24056,122869,28339,148515,17168,5305,4276
2021-05,2,9,Lincoln,134567,118324.0,5571.0,1305.0,556.0,514.0,15.0,215.0,3369.0,4341.0,357.0,29438,92700,12429,118896,6876,1085,7710
2021-05,2,10,Lincoln,263709,229655.0,11436.0,5684.0,2784.0,1881.0,46.0,616.0,4476.0,6361.0,770.0,17145,220171,26393,231041,17120,4711,10837
2021-05,2,11,Lincoln,197970,184824.0,4164.0,1373.0,443.0,358.0,13.0,134.0,2834.0,3161.0,666.0,25120,154335,18515,185624,5537,814,5995
2021-05,2,12,Lincoln,18238,17107.0,132.0,24.0,16.0,5.0,1.0,4.0,491.0,383.0,75.0,0,15395,2843,17186,156,22,874
2021-05,2,14,Lincoln,18409,252.0,55.0,0.0,0.0,0.0,0.0,0.0,1018.0,17084.0,0.0,0,17397,1012,252,55,0,18102
2021-05,2,23,Lincoln,1214,1109.0,86.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,11.0,0,1069,145,1124,87,0,3
2021-05,4,2,Bayonne,130842,129307.0,457.0,334.0,62.0,197.0,9.0,24.0,26.0,60.0,366.0,18116,106785,5941,129697,791,268,86
2021-05,4,4,Bayonne,145173,132295.0,5050.0,2462.0,593.0,3694.0,213.0,127.0,200.0,199.0,340.0,23125,117271,4777,132762,7512,4500,399
2021-05,4,6,Bayonne,35325,33235.0,743.0,270.0,72.0,430.0,70.0,33.0,322.0,63.0,87.0,6084,27361,1880,33355,1013,572,385
2021-05,4,8,Bayonne,72,56.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,10.0,63,9,0,66,3,2,1
2021-05,5,2,Goethals,494408,488815.0,2586.0,572.0,306.0,379.0,15.0,81.0,314.0,253.0,1087.0,59938,415998,18472,489983,3158,700,567
2021-05,5,4,Goethals,570973,504182.0,27295.0,8353.0,5398.0,21295.0,648.0,313.0,541.0,1960.0,988.0,84228,466427,20318,505483,35648,27341,2501
2021-05,5,6,Goethals,385482,313406.0,17877.0,11654.0,5369.0,25902.0,6013.0,203.0,373.0,3710.0,975.0,60174,310107,15201,314584,29531,37284,4083
2021-05,5,8,Goethals,1670,1466.0,47.0,18.0,7.0,37.0,3.0,1.0,3.0,8.0,80.0,385,1218,67,1547,65,47,11
2021-05,5,10,Goethals,25438,23368.0,600.0,333.0,54.0,403.0,9.0,14.0,28.0,386.0,243.0,3314,21036,1088,23625,933,466,414
2021-05,6,2,Outerbridge,448091,444658.0,1194.0,214.0,156.0,219.0,36.0,149.0,119.0,19.0,1327.0,35835,401896,10360,446134,1408,411,138
2021-05,6,4,Outerbridge,408330,381661.0,9409.0,3090.0,2824.0,8886.0,530.0,194.0,437.0,346.0,953.0,43762,353328,11240,382808,12499,12240,783
2021-05,6,8,Outerbridge,289470,254191.0,9566.0,4441.0,4806.0,12563.0,1855.0,237.0,683.0,587.0,541.0,45840,236276,7354,254969,14007,19224,1270
2021-05,6,10,Outerbridge,120132,115266.0,2482.0,601.0,344.0,805.0,21.0,146.0,44.0,29.0,394.0,12699,105023,2410,115806,3083,1170,73
2021-05,7,2,GWB Upper,87088,73262.0,4742.0,1467.0,923.0,5724.0,98.0,330.0,232.0,45.0,265.0,0,74109,12979,73857,6209,6745,277
2021-05,7,4,GWB Upper,159792,134891.0,7286.0,2198.0,1657.0,11958.0,203.0,690.0,353.0,141.0,415.0,0,134029,25763,135996,9484,13818,494
2021-05,7,6,GWB Upper,205667,162295.0,10429.0,3569.0,2898.0,23690.0,539.0,1079.0,488.0,222.0,458.0,0,171999,33668,163832,13998,27127,710
2021-05,7,8,GWB Upper,249513,163458.0,15579.0,5907.0,6987.0,53093.0,1525.0,1736.0,538.0,272.0,418.0,0,210099,39414,165612,21486,61605,810
2021-05,7,10,GWB Upper,175094,127980.0,10242.0,2898.0,3666.0,27438.0,795.0,1319.0,432.0,103.0,221.0,37033,117234,20827,129520,13140,31899,535
2021-05,7,12,GWB Upper,160123,134710.0,7593.0,2107.0,2181.0,11390.0,338.0,963.0,452.0,131.0,258.0,57981,84517,17625,135931,9700,13909,583
2021-05,7,14,GWB Upper,179504,146703.0,8138.0,4039.0,3688.0,14188.0,614.0,794.0,739.0,203.0,398.0,40602,118860,20042,147895,12177,18490,942
2021-05,7,16,GWB Upper,150412,131674.0,5826.0,2464.0,1667.0,6234.0,245.0,581.0,1078.0,260.0,383.0,33761,101701,14950,132638,8290,8146,1338
2021-05,7,18,GWB Upper,153693,126755.0,8718.0,2978.0,2197.0,8181.0,371.0,603.0,2797.0,707.0,386.0,22116,114132,17445,127744,11696,10749,3504
2021-05,7,20,GWB Upper,170844,153504.0,5763.0,1524.0,985.0,4329.0,151.0,498.0,3098.0,625.0,367.0,26020,126013,18811,154369,7287,5465,3723
2021-05,7,22,GWB Upper,170870,159719.0,3840.0,998.0,646.0,2455.0,82.0,275.0,2022.0,373.0,460.0,22082,130060,18728,160454,4838,3183,2395
2021-05,7,24,GWB Upper,140181,136052.0,1626.0,525.0,160.0,554.0,24.0,132.0,621.0,51.0,436.0,19693,101320,19168,136620,2151,738,672
2021-05,8,34,GWB PIP,259,224.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0,132,127,235,24,0,0
2021-05,8,36,GWB PIP,89274,88585.0,128.0,2.0,2.0,2.0,0.0,39.0,81.0,0.0,435.0,0,78230,11044,89059,130,4,81
2021-05,8,38,GWB PIP,256922,255163.0,308.0,13.0,3.0,14.0,0.0,44.0,557.0,7.0,813.0,0,217197,39725,256020,321,17,564
2021-05,8,40,GWB PIP,178339,176463.0,207.0,6.0,7.0,6.0,3.0,35.0,712.0,3.0,897.0,0,150839,27500,177395,213,16,715
2021-05,8,42,GWB PIP,25,13.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0,1,24,24,1,0,0
2021-05,8,44,GWB PIP,17,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0,7,10,16,1,0,0
2021-05,8,46,GWB PIP,31,22.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0,17,14,23,5,2,1
2021-05,9,54,GWB Lower,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0
2021-05,9,56,GWB Lower,38,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0,1,37,38,0,0,0
2021-05,9,58,GWB Lower,341486,338262.0,1147.0,53.0,41.0,82.0,5.0,275.0,575.0,58.0,988.0,0,260666,80820,339525,1200,128,633
2021-05,9,60,GWB Lower,433210,429261.0,1531.0,72.0,44.0,111.0,6.0,316.0,809.0,161.0,899.0,0,336565,96645,430476,1603,161,970
2021-05,9,62,GWB Lower,451403,447037.0,1284.0,80.0,39.0,55.0,7.0,184.0,1221.0,529.0,967.0,0,369789,81614,448188,1364,101,1750
2021-05,9,64,GWB Lower,323859,320282.0,743.0,64.0,21.0,48.0,2.0,107.0,875.0,424.0,1293.0,0,267985,55874,321682,807,71,1299
2021-05,9,68,GWB Lower,276413,273141.0,781.0,66.0,20.0,48.0,2.0,46.0,813.0,413.0,1083.0,0,231833,44580,274270,847,70,1226
2021-05,9,70,GWB Lower,12,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0,2,10,12,0,0,0
2021-05,9,72,GWB Lower,9,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,9,9,0,0,0
2021-05,9,74,GWB Lower,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
2021-06,1,2,Holland,316209,310025.0,3565.0,284.0,6.0,13.0,1.0,162.0,347.0,683.0,1123.0,88529,215862,11818,311310,3849,20,1030
2021-06,1,4,Holland,294696,289374.0,3129.0,206.0,22.0,20.0,9.0,477.0,163.0,344.0,952.0,70621,214368,9707,290803,3335,51,507
2021-06,1,6,Holland,383,233.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,149.0,249,125,9,382,0,1,0
2021-06,1,8,Holland,240929,228993.0,9152.0,877.0,64.0,67.0,48.0,392.0,162.0,479.0,695.0,55483,178119,7327,230080,10029,179,641
2021-06,1,10,Holland,234775,223204.0,9123.0,852.0,38.0,40.0,22.0,229.0,219.0,404.0,644.0,60606,167016,7153,224077,9975,100,623
2021-06,1,12,Holland,149686,147000.0,1888.0,125.0,7.0,1.0,0.0,30.0,124.0,77.0,434.0,29761,115240,4685,147464,2013,8,201
2021-06,2,1,Lincoln,12322,458.0,167.0,4.0,0.0,0.0,0.0,1.0,5671.0,6016.0,5.0,0,11920,402,464,171,0,11687
2021-06,2,2,Lincoln,8782,5972.0,112.0,14.0,0.0,0.0,0.0,1.0,1219.0,1232.0,232.0,0,7935,847,6205,126,0,2451
2021-06,2,3,Lincoln,16719,625.0,79.0,4.0,0.0,0.0,0.0,1.0,4876.0,11132.0,2.0,0,16390,329,628,83,0,16008
2021-06,2,4,Lincoln,177418,167465.0,507.0,82.0,12.0,16.0,0.0,26.0,631.0,7981.0,698.0,0,160649,16769,168189,589,28,8612
2021-06,2,5,Lincoln,295342,264007.0,815.0,290.0,12.0,33.0,1.0,55.0,2303.0,26708.0,1118.0,0,268115,27227,265180,1105,46,29011
2021-06,2,6,Lincoln,133182,128731.0,1619.0,336.0,99.0,98.0,3.0,89.0,668.0,1002.0,537.0,0,117097,16085,129357,1955,200,1670
2021-06,2,7,Lincoln,99720,90117.0,5388.0,1164.0,656.0,507.0,9.0,297.0,537.0,785.0,260.0,29379,58147,12194,90674,6552,1172,1322
2021-06,2,8,Lincoln,172621,147481.0,11660.0,4191.0,2482.0,2032.0,51.0,842.0,1500.0,1880.0,502.0,23472,120672,28477,148825,15851,4565,3380
2021-06,2,9,Lincoln,153096,132689.0,8092.0,2186.0,1009.0,915.0,27.0,440.0,3110.0,4163.0,465.0,22391,114366,16339,133594,10278,1951,7273
2021-06,2,10,Lincoln,262555,226963.0,12469.0,5982.0,2817.0,2012.0,60.0,725.0,4275.0,6464.0,788.0,19753,215539,27263,228476,18451,4889,10739
2021-06,2,11,Lincoln,211110,195563.0,5210.0,1728.0,538.0,406.0,10.0,202.0,3000.0,3605.0,848.0,27508,163579,20023,196613,6938,954,6605
2021-06,2,12,Lincoln,26496,25100.0,234.0,39.0,27.0,6.0,0.0,10.0,529.0,419.0,132.0,650,21557,4289,25242,273,33,948
2021-06,2,14,Lincoln,20889,290.0,56.0,0.0,0.0,0.0,0.0,0.0,1209.0,19333.0,1.0,0,19803,1086,291,56,0,20542
2021-06,2,23,Lincoln,1511,1381.0,109.0,5.0,0.0,1.0,0.0,4.0,2.0,0.0,9.0,0,1281,230,1394,114,1,2
2021-06,4,2,Bayonne,143630,141652.0,548.0,443.0,83.0,309.0,34.0,29.0,20.0,72.0,440.0,18633,118404,6593,142121,991,426,92
2021-06,4,4,Bayonne,154083,139795.0,5551.0,2587.0,618.0,4418.0,177.0,121.0,245.0,200.0,371.0,23364,125095,5624,140287,8138,5213,445
2021-06,4,6,Bayonne,38604,36184.0,872.0,371.0,93.0,488.0,29.0,28.0,371.0,44.0,124.0,6422,30189,1993,36336,1243,610,415
2021-06,4,8,Bayonne,15,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12,3,0,15,0,0,0
2021-06,5,2,Goethals,500831,493951.0,3066.0,730.0,371.0,638.0,52.0,109.0,306.0,262.0,1346.0,62892,419189,18750,495406,3796,1061,568
2021-06,5,4,Goethals,562250,489319.0,29330.0,8956.0,6013.0,23783.0,885.0,370.0,538.0,1911.0,1145.0,85348,456138,20764,490834,38286,30681,2449
2021-06,5,6,Goethals,394853,316990.0,20517.0,10858.0,5334.0,33564.0,1833.0,277.0,449.0,3996.0,1035.0,61989,316715,16149,318302,31375,40731,4445
2021-06,5,8,Goethals,2173,1895.0,59.0,36.0,9.0,46.0,6.0,1.0,4.0,10.0,107.0,517,1570,86,2003,95,61,14
2021-06,5,10,Goethals,40575,37023.0,1185.0,491.0,95.0,581.0,14.0,14.0,69.0,771.0,332.0,4989,33762,1824,37369,1676,690,840
2021-06,6,2,Outerbridge,465966,462251.0,1167.0,207.0,157.0,249.0,34.0,148.0,108.0,45.0,1600.0,37332,417789,10845,463999,1374,440,153
2021-06,6,4,Outerbridge,411799,383773.0,10097.0,3297.0,2839.0,9088.0,479.0,176.0,544.0,413.0,1093.0,44633,356207,10959,385042,13394,12406,957
2021-06,6,8,Outerbridge,306581,269766.0,10084.0,4277.0,5150.0,13540.0,1760.0,230.0,674.0,580.0,520.0,46086,252481,8014,270516,14361,20450,1254
2021-06,6,10,Outerbridge,123303,118495.0,2452.0,482.0,299.0,904.0,33.0,133.0,47.0,47.0,411.0,13364,107343,2596,119039,2934,1236,94
2021-06,7,2,GWB Upper,87211,72866.0,5030.0,1323.0,935.0,6080.0,101.0,341.0,236.0,49.0,250.0,0,73958,13253,73457,6353,7116,285
2021-06,7,4,GWB Upper,157330,130289.0,8178.0,2451.0,1668.0,12864.0,250.0,697.0,437.0,119.0,377.0,0,131999,25331,131363,10629,14782,556
2021-06,7,6,GWB Upper,191066,147354.0,10919.0,3623.0,2916.0,23494.0,574.0,1075.0,486.0,208.0,417.0,0,159903,31163,148846,14542,26984,694
2021-06,7,8,GWB Upper,224666,141608.0,15872.0,5659.0,6868.0,50435.0,1346.0,1626.0,589.0,295.0,368.0,0,188337,36329,143602,21531,58649,884
2021-06,7,10,GWB Upper,164590,116977.0,10799.0,2906.0,3597.0,27356.0,740.0,1327.0,451.0,161.0,276.0,35860,109233,19497,118580,13705,31693,612
2021-06,7,12,GWB Upper,160856,133271.0,8374.0,2341.0,2318.0,12235.0,387.0,993.0,476.0,142.0,319.0,55222,87309,18325,134583,10715,14940,618
2021-06,7,14,GWB Upper,182536,147028.0,8970.0,4406.0,3808.0,15377.0,593.0,866.0,824.0,208.0,456.0,36769,124569,21198,148350,13376,19778,1032
2021-06,7,16,GWB Upper,153771,133457.0,6578.0,2592.0,1623.0,6800.0,232.0,634.0,1212.0,295.0,348.0,34503,103895,15373,134439,9170,8655,1507
2021-06,7,18,GWB Upper,163145,134211.0,9367.0,3278.0,2207.0,8632.0,383.0,664.0,3260.0,740.0,403.0,20087,122951,20107,135278,12645,11222,4000
2021-06,7,20,GWB Upper,161234,144306.0,5742.0,1645.0,975.0,4255.0,141.0,513.0,2766.0,533.0,358.0,24221,119098,17915,145177,7387,5371,3299
2021-06,7,22,GWB Upper,184519,172682.0,4120.0,1246.0,687.0,2641.0,104.0,309.0,1854.0,301.0,575.0,21982,140858,21679,173566,5366,3432,2155
2021-06,7,24,GWB Upper,158210,153085.0,2069.0,783.0,248.0,686.0,50.0,185.0,559.0,84.0,461.0,21670,113328,23212,153731,2852,984,643
2021-06,8,34,GWB PIP,240,217.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0,115,125,232,8,0,0
2021-06,8,36,GWB PIP,106808,105972.0,153.0,6.0,0.0,2.0,0.0,46.0,116.0,3.0,510.0,0,92653,14155,106528,159,2,119
2021-06,8,38,GWB PIP,231480,229992.0,332.0,11.0,8.0,7.0,0.0,43.0,376.0,20.0,691.0,0,193023,38457,230726,343,15,396
