Year,Week_of_Year,FAC,LANE,FAC_B,TOTAL,CLASS 1,CLASS 2,CLASS 3,CLASS 4,CLASS 5,CLASS 6,CLASS 7,CLASS 8,CLASS 9,CLASS 11,CASH,EZPASS,VIOLATION,Autos,Small_T,Large_T,Buses
2014,11,4,6,Bayonne,28798,26952.0,527.0,282.0,73.0,741.0,18.0,18.0,98.0,30.0,59.0,2720,25410,668,27029,809,832,128
2014,11,4,8,Bayonne,29292,26162.0,825.0,403.0,118.0,1433.0,44.0,36.0,164.0,62.0,45.0,3645,24839,809,26243,1228,1595,226
2014,11,5,4,Goethals,46204,45347.0,232.0,70.0,52.0,246.0,1.0,28.0,80.0,72.0,76.0,0,44613,1591,45451,302,299,152
2014,11,5,6,Goethals,77970,73166.0,1202.0,549.0,423.0,1914.0,31.0,89.0,167.0,300.0,129.0,0,75753,2217,73384,1751,2368,467
2014,11,5,8,Goethals,39920,32452.0,2077.0,873.0,495.0,3367.0,66.0,101.0,133.0,294.0,62.0,193,38381,1346,32615,2950,3928,427
2014,11,5,10,Goethals,25860,21794.0,1020.0,384.0,273.0,1975.0,46.0,65.0,80.0,206.0,17.0,11287,14168,405,21876,1404,2294,286
2014,11,5,12,Goethals,23938,20334.0,775.0,368.0,157.0,1925.0,45.0,59.0,44.0,220.0,11.0,12142,11388,408,20404,1143,2127,264
2014,11,5,14,Goethals,21041,18445.0,571.0,235.0,81.0,1339.0,45.0,32.0,33.0,245.0,15.0,9429,11235,377,18492,806,1465,278
2014,11,5,16,Goethals,17283,14749.0,437.0,285.0,90.0,1420.0,66.0,37.0,44.0,137.0,18.0,7070,9999,214,14804,722,1576,181
2014,11,6,2,Outerbridge,102046,101382.0,315.0,40.0,53.0,85.0,6.0,20.0,43.0,22.0,80.0,0,97898,4148,101482,355,144,65
2014,11,6,4,Outerbridge,85859,74050.0,3349.0,869.0,1185.0,5518.0,220.0,36.0,99.0,493.0,40.0,0,82546,3313,74126,4218,6923,592
2014,11,6,8,Outerbridge,5518,5327.0,96.0,14.0,5.0,57.0,1.0,0.0,4.0,6.0,8.0,0,5354,164,5335,110,63,10
2014,11,6,10,Outerbridge,11858,11444.0,170.0,30.0,26.0,122.0,1.0,7.0,23.0,12.0,23.0,3780,7850,228,11474,200,149,35
2014,11,6,12,Outerbridge,17469,16604.0,350.0,40.0,39.0,361.0,4.0,16.0,23.0,15.0,17.0,8675,8540,254,16637,390,404,38
2014,11,6,14,Outerbridge,19980,18856.0,423.0,57.0,41.0,490.0,2.0,36.0,33.0,16.0,26.0,10247,9486,247,18918,480,533,49
2014,11,6,16,Outerbridge,16750,15999.0,259.0,34.0,29.0,340.0,7.0,30.0,19.0,12.0,21.0,6688,9866,196,16050,293,376,31
2014,11,7,2,GWB Upper,12488,10359.0,747.0,242.0,224.0,794.0,17.0,30.0,46.0,6.0,23.0,0,12082,407,10412,989,1035,52
2014,11,7,4,GWB Upper,37653,32755.0,1521.0,468.0,454.0,2152.0,50.0,75.0,81.0,43.0,54.0,0,36655,998,32884,1989,2656,124
2014,11,7,6,GWB Upper,50088,38661.0,2737.0,952.0,1045.0,6094.0,144.0,137.0,129.0,116.0,73.0,2,48692,1397,38871,3689,7283,245
2014,11,7,8,GWB Upper,60318,35253.0,4197.0,1581.0,2635.0,15430.0,415.0,286.0,200.0,239.0,82.0,0,58878,1441,35621,5778,18480,439
2014,11,7,10,GWB Upper,29999,23756.0,1527.0,328.0,469.0,3580.0,40.0,153.0,109.0,21.0,16.0,16388,13065,549,23925,1855,4089,130
2014,11,7,12,GWB Upper,28362,24540.0,1167.0,228.0,235.0,1852.0,15.0,175.0,100.0,30.0,20.0,21292,6604,467,24735,1395,2102,130
2014,11,7,14,GWB Upper,29119,25407.0,1048.0,296.0,376.0,1646.0,36.0,103.0,134.0,42.0,31.0,18037,10678,404,25541,1344,2058,176
2014,11,7,16,GWB Upper,33442,25355.0,2051.0,857.0,879.0,3485.0,73.0,96.0,452.0,139.0,55.0,1242,31186,1015,25506,2908,4437,591
2014,11,7,18,GWB Upper,22038,18707.0,1126.0,245.0,178.0,937.0,28.0,51.0,636.0,108.0,22.0,9591,12101,346,18780,1371,1143,744
2014,11,7,20,GWB Upper,29866,27661.0,826.0,146.0,115.0,438.0,4.0,39.0,539.0,65.0,33.0,12527,16996,344,27733,972,557,604
2014,11,7,22,GWB Upper,60376,55056.0,1463.0,307.0,225.0,865.0,14.0,29.0,2041.0,284.0,92.0,0,58824,1552,55177,1770,1104,2325
2014,11,7,24,GWB Upper,23667,23150.0,254.0,17.0,17.0,45.0,18.0,10.0,102.0,14.0,40.0,13279,10098,290,23200,271,80,116
2014,11,8,34,GWB PIP,2997,2975.0,3.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,7.0,0,2851,146,2983,3,0,11
2014,11,8,36,GWB PIP,25481,25375.0,9.0,0.0,0.0,0.0,0.0,0.0,48.0,3.0,46.0,0,24886,595,25421,9,0,51
2014,11,8,38,GWB PIP,27585,27432.0,9.0,0.0,0.0,0.0,0.0,0.0,96.0,14.0,34.0,0,26994,591,27466,9,0,110
2014,11,8,40,GWB PIP,48021,47742.0,44.0,1.0,0.0,3.0,0.0,0.0,146.0,20.0,65.0,0,46706,1315,47807,45,3,166
2014,11,8,42,GWB PIP,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
2014,11,8,44,GWB PIP,16879,16814.0,9.0,1.0,0.0,0.0,0.0,3.0,32.0,1.0,19.0,7257,9052,570,16836,10,0,33
2014,11,8,46,GWB PIP,12475,12400.0,26.0,0.0,0.0,0.0,0.0,4.0,29.0,0.0,16.0,5388,6777,310,12420,26,0,29
2014,11,9,54,GWB Lower,21478,21298.0,18.0,1.0,3.0,2.0,0.0,8.0,113.0,9.0,26.0,12609,8698,171,21332,19,5,122
2014,11,9,56,GWB Lower,26416,26173.0,41.0,4.0,4.0,6.0,0.0,26.0,115.0,10.0,37.0,14342,10853,1221,26236,45,10,125
2014,11,9,58,GWB Lower,29927,29609.0,97.0,10.0,4.0,24.0,0.0,10.0,103.0,22.0,48.0,6650,22613,664,29667,107,28,125
2014,11,9,60,GWB Lower,70652,69987.0,170.0,19.0,6.0,11.0,3.0,7.0,195.0,128.0,126.0,0,68041,2611,70120,189,20,323
2014,11,9,62,GWB Lower,103839,102687.0,180.0,13.0,5.0,17.0,3.0,13.0,388.0,372.0,161.0,0,100042,3797,102861,193,25,760
2014,11,9,64,GWB Lower,50625,50002.0,94.0,4.0,1.0,4.0,2.0,8.0,190.0,199.0,121.0,0,49314,1311,50131,98,7,389
2014,11,9,68,GWB Lower,19192,19025.0,39.0,7.0,1.0,12.0,0.0,0.0,41.0,28.0,39.0,246,18487,459,19064,46,13,69
2014,11,9,70,GWB Lower,10838,10750.0,17.0,1.0,1.0,7.0,0.0,3.0,26.0,7.0,26.0,2776,7852,210,10779,18,8,33
