Start_Date,End_Date,Carrier_clean,Volume_Bus,Volume_Passenger
25/12/23,29/12/23,decamp,0,0
25/12/23,29/12/23,greyhound,60,1172
25/12/23,29/12/23,hceecommunity,75,1245
25/12/23,29/12/23,lakeland,45,1406
25/12/23,29/12/23,martz,16,534
25/12/23,29/12/23,njtransit,2418,63769
25/12/23,29/12/23,peterpanbonanza,23,745
25/12/23,29/12/23,trailways,22,572
25/12/23,29/12/23,transbridge,21,496
01/01/24,05/01/24,academy,37,1068
01/01/24,05/01/24,cjbuslines,0,0
01/01/24,05/01/24,coachusa,150,4426
01/01/24,05/01/24,decamp,0,0
01/01/24,05/01/24,greyhound,60,1172
01/01/24,05/01/24,hceecommunity,75,1245
01/01/24,05/01/24,lakeland,45,1406
01/01/24,05/01/24,martz,18,670
01/01/24,05/01/24,njtransit,2474,77875
01/01/24,05/01/24,peterpanbonanza,23,745
01/01/24,05/01/24,trailways,21,542
01/01/24,05/01/24,transbridge,21,556
08/01/24,12/01/24,academy,40,1217
08/01/24,12/01/24,cjbuslines,0,0
08/01/24,12/01/24,coachusa,180,4963
08/01/24,12/01/24,decamp,0,0
08/01/24,12/01/24,greyhound,56,1285
08/01/24,12/01/24,hceecommunity,86,1363
08/01/24,12/01/24,lakeland,43,1269
08/01/24,12/01/24,martz,18,688
08/01/24,12/01/24,njtransit,2481,72328
08/01/24,12/01/24,peterpanbonanza,23,745
08/01/24,12/01/24,trailways,19,379
08/01/24,12/01/24,transbridge,24,610
15/01/24,19/01/24,academy,38,1003
15/01/24,19/01/24,cjbuslines,0,0
15/01/24,19/01/24,coachusa,166,4259
15/01/24,19/01/24,decamp,0,0
15/01/24,19/01/24,greyhound,56,1352
15/01/24,19/01/24,hceecommunity,86,1266
15/01/24,19/01/24,lakeland,42,1240
15/01/24,19/01/24,martz,17,606
15/01/24,19/01/24,njtransit,2465,75743
15/01/24,19/01/24,peterpanbonanza,23,745
15/01/24,19/01/24,trailways,21,521
15/01/24,19/01/24,transbridge,23,555
22/01/24,26/01/24,academy,44,1247
22/01/24,26/01/24,cjbuslines,0,0
22/01/24,26/01/24,coachusa,182,5267
22/01/24,26/01/24,decamp,0,0
22/01/24,26/01/24,greyhound,59,1055
22/01/24,26/01/24,hceecommunity,87,1458
22/01/24,26/01/24,lakeland,43,1386
22/01/24,26/01/24,martz,18,696
22/01/24,26/01/24,njtransit,2489,76833
22/01/24,26/01/24,peterpanbonanza,23,745
22/01/24,26/01/24,trailways,20,390
22/01/24,26/01/24,transbridge,24,621
29/01/24,02/02/24,academy,44,1247
29/01/24,02/02/24,cjbuslines,0,0
29/01/24,02/02/24,coachusa,185,5418
29/01/24,02/02/24,decamp,0,0
29/01/24,02/02/24,greyhound,59,1154
29/01/24,02/02/24,hceecommunity,87,1464
29/01/24,02/02/24,lakeland,43,1447
29/01/24,02/02/24,martz,18,701
29/01/24,02/02/24,njtransit,2499,79268
29/01/24,02/02/24,peterpanbonanza,23,745
29/01/24,02/02/24,trailways,22,407
29/01/24,02/02/24,transbridge,24,621
05/02/24,09/02/24,academy,43,1310
05/02/24,09/02/24,cjbuslines,0,0
05/02/24,09/02/24,coachusa,185,5509
05/02/24,09/02/24,decamp,0,0
05/02/24,09/02/24,greyhound,61,1039
05/02/24,09/02/24,hceecommunity,86,1461
05/02/24,09/02/24,lakeland,43,1447
05/02/24,09/02/24,martz,18,723
05/02/24,09/02/24,njtransit,2414,79924
05/02/24,09/02/24,peterpanbonanza,23,745
05/02/24,09/02/24,trailways,18,397
05/02/24,09/02/24,transbridge,19,649
12/02/24,16/02/24,academy,42,837
12/02/24,16/02/24,cjbuslines,57,0
12/02/24,16/02/24,coachusa,168,4420
12/02/24,16/02/24,decamp,0,0
12/02/24,16/02/24,greyhound,42,1258
12/02/24,16/02/24,hceecommunity,86,1461
12/02/24,16/02/24,lakeland,43,1447
12/02/24,16/02/24,martz,15,596
12/02/24,16/02/24,njtransit,2407,80052
12/02/24,16/02/24,peterpanbonanza,23,745
12/02/24,16/02/24,trailways,18,430
12/02/24,16/02/24,transbridge,19,522
19/02/24,23/02/24,academy,38,912
19/02/24,23/02/24,cjbuslines,0,0
19/02/24,23/02/24,coachusa,164,4516
19/02/24,23/02/24,decamp,0,0
19/02/24,23/02/24,greyhound,61,1677
19/02/24,23/02/24,hceecommunity,86,1461
19/02/24,23/02/24,lakeland,44,1517
19/02/24,23/02/24,martz,17,680
19/02/24,23/02/24,njtransit,2424,78892
19/02/24,23/02/24,peterpanbonanza,23,745
19/02/24,23/02/24,trailways,21,624
19/02/24,23/02/24,transbridge,19,522
26/02/24,01/03/24,academy,38,912
26/02/24,01/03/24,cjbuslines,0,0
26/02/24,01/03/24,coachusa,183,5367
26/02/24,01/03/24,decamp,0,0
26/02/24,01/03/24,greyhound,61,1361
26/02/24,01/03/24,hceecommunity,86,1461
26/02/24,01/03/24,lakeland,41,1407
26/02/24,01/03/24,martz,18,713
26/02/24,01/03/24,njtransit,2422,77873
26/02/24,01/03/24,peterpanbonanza,23,745
26/02/24,01/03/24,trailways,21,486
26/02/24,01/03/24,transbridge,19,522
04/03/24,08/03/24,academy,44,1304
04/03/24,08/03/24,cjbuslines,0,0
04/03/24,08/03/24,coachusa,186,5388
04/03/24,08/03/24,decamp,0,0
04/03/24,08/03/24,greyhound,62,1556
04/03/24,08/03/24,hceecommunity,88,1516
04/03/24,08/03/24,lakeland,42,1452
04/03/24,08/03/24,martz,18,732
04/03/24,08/03/24,njtransit,2385,77033
04/03/24,08/03/24,peterpanbonanza,26,721
04/03/24,08/03/24,trailways,21,497
04/03/24,08/03/24,transbridge,24,639
11/03/24,15/03/24,academy,44,1278
11/03/24,15/03/24,cjbuslines,0,0
11/03/24,15/03/24,coachusa,185,5491
11/03/24,15/03/24,decamp,0,0
11/03/24,15/03/24,greyhound,61,1550
11/03/24,15/03/24,hceecommunity,88,1516
11/03/24,15/03/24,lakeland,42,1471
11/03/24,15/03/24,martz,18,728
11/03/24,15/03/24,njtransit,2437,80553
11/03/24,15/03/24,peterpanbonanza,28,831
11/03/24,15/03/24,trailways,24,568
11/03/24,15/03/24,transbridge,23,682
18/03/24,22/03/24,academy,44,1541
18/03/24,22/03/24,cjbuslines,0,0
18/03/24,22/03/24,coachusa,186,5564
18/03/24,22/03/24,decamp,0,0
18/03/24,22/03/24,greyhound,61,1509
18/03/24,22/03/24,hceecommunity,83,1495
18/03/24,22/03/24,lakeland,42,1430
18/03/24,22/03/24,martz,18,734
18/03/24,22/03/24,njtransit,2420,78950
18/03/24,22/03/24,peterpanbonanza,28,831
18/03/24,22/03/24,trailways,21,509
18/03/24,22/03/24,transbridge,24,691
25/03/24,29/03/24,academy,44,1229
25/03/24,29/03/24,cjbuslines,0,0
25/03/24,29/03/24,coachusa,186,5564
25/03/24,29/03/24,decamp,0,0
25/03/24,29/03/24,greyhound,61,1613
25/03/24,29/03/24,hceecommunity,83,1593
25/03/24,29/03/24,lakeland,42,1382
25/03/24,29/03/24,martz,18,723
25/03/24,29/03/24,njtransit,2417,80983
25/03/24,29/03/24,peterpanbonanza,28,831
25/03/24,29/03/24,trailways,21,542
25/03/24,29/03/24,transbridge,24,684
01/04/24,05/04/24,academy,44,1101
01/04/24,05/04/24,cjbuslines,0,0
01/04/24,05/04/24,coachusa,174,4872
01/04/24,05/04/24,decamp,0,0
01/04/24,05/04/24,greyhound,60,1601
01/04/24,05/04/24,hceecommunity,85,1573
01/04/24,05/04/24,lakeland,42,1232
01/04/24,05/04/24,martz,18,725
01/04/24,05/04/24,njtransit,2410,73730
01/04/24,05/04/24,peterpanbonanza,30,919
01/04/24,05/04/24,trailways,23,688
01/04/24,05/04/24,transbridge,23,594
08/04/24,12/04/24,academy,44,1246
08/04/24,12/04/24,cjbuslines,0,0
08/04/24,12/04/24,coachusa,188,5358
08/04/24,12/04/24,decamp,0,0
08/04/24,12/04/24,greyhound,60,1474
08/04/24,12/04/24,hceecommunity,83,1585
08/04/24,12/04/24,lakeland,42,1395
08/04/24,12/04/24,martz,18,717
08/04/24,12/04/24,njtransit,2412,78409
08/04/24,12/04/24,peterpanbonanza,24,712
08/04/24,12/04/24,trailways,21,688
08/04/24,12/04/24,transbridge,24,632
15/04/24,19/04/24,academy,44,1272
15/04/24,19/04/24,cjbuslines,0,0
15/04/24,19/04/24,coachusa,187,5470
15/04/24,19/04/24,decamp,0,0
15/04/24,19/04/24,greyhound,61,1546
15/04/24,19/04/24,hceecommunity,85,1612
15/04/24,19/04/24,lakeland,42,1420
15/04/24,19/04/24,martz,18,750
15/04/24,19/04/24,njtransit,2426,82045
15/04/24,19/04/24,peterpanbonanza,30,712
15/04/24,19/04/24,trailways,23,510
15/04/24,19/04/24,transbridge,23,667
22/04/24,26/04/24,academy,44,1243
22/04/24,26/04/24,cjbuslines,0,0
22/04/24,26/04/24,coachusa,189,5352
22/04/24,26/04/24,decamp,0,0
22/04/24,26/04/24,greyhound,61,1806
22/04/24,26/04/24,hceecommunity,86,1644
22/04/24,26/04/24,lakeland,42,1425
22/04/24,26/04/24,martz,18,743
22/04/24,26/04/24,njtransit,2399,78753
22/04/24,26/04/24,peterpanbonanza,24,712
22/04/24,26/04/24,trailways,22,607
22/04/24,26/04/24,transbridge,24,667
29/04/24,03/05/24,academy,44,1248
29/04/24,03/05/24,cjbuslines,0,0
29/04/24,03/05/24,coachusa,186,5420
29/04/24,03/05/24,decamp,0,0
29/04/24,03/05/24,greyhound,60,1490
29/04/24,03/05/24,hceecommunity,80,1439
29/04/24,03/05/24,lakeland,42,1409
29/04/24,03/05/24,martz,18,746
29/04/24,03/05/24,njtransit,2364,81958
29/04/24,03/05/24,peterpanbonanza,24,712
29/04/24,03/05/24,trailways,22,607
29/04/24,03/05/24,transbridge,24,630
06/05/24,10/05/24,academy,44,1251
06/05/24,10/05/24,cjbuslines,0,0
06/05/24,10/05/24,coachusa,187,5475
06/05/24,10/05/24,decamp,0,0
06/05/24,10/05/24,greyhound,61,1560
06/05/24,10/05/24,hceecommunity,86,1644
06/05/24,10/05/24,lakeland,42,1409
06/05/24,10/05/24,martz,18,758
06/05/24,10/05/24,njtransit,2389,82850
06/05/24,10/05/24,peterpanbonanza,24,712
06/05/24,10/05/24,trailways,22,551
06/05/24,10/05/24,transbridge,24,676
13/05/24,17/05/24,academy,44,1249
13/05/24,17/05/24,cjbuslines,0,0
13/05/24,17/05/24,coachusa,194,5529
13/05/24,17/05/24,decamp,0,0
13/05/24,17/05/24,greyhound,61,1635
13/05/24,17/05/24,hceecommunity,86,1644
13/05/24,17/05/24,lakeland,41,1438
13/05/24,17/05/24,martz,18,757
13/05/24,17/05/24,njtransit,2415,82395
13/05/24,17/05/24,peterpanbonanza,33,918
13/05/24,17/05/24,trailways,22,562
13/05/24,17/05/24,transbridge,23,702
20/05/24,24/05/24,academy,44,1249
20/05/24,24/05/24,cjbuslines,0,0
20/05/24,24/05/24,coachusa,184,5625
20/05/24,24/05/24,decamp,0,0
20/05/24,24/05/24,greyhound,60,1838
20/05/24,24/05/24,hceecommunity,86,1644
20/05/24,24/05/24,lakeland,41,1451
20/05/24,24/05/24,martz,18,775
20/05/24,24/05/24,njtransit,2372,86933
20/05/24,24/05/24,peterpanbonanza,33,918
20/05/24,24/05/24,trailways,23,614
20/05/24,24/05/24,transbridge,24,665
27/05/24,31/05/24,academy,43,1238
27/05/24,31/05/24,cjbuslines,0,0
27/05/24,31/05/24,coachusa,159,4563
27/05/24,31/05/24,decamp,0,0
27/05/24,31/05/24,greyhound,60,1816
27/05/24,31/05/24,hceecommunity,86,1464
27/05/24,31/05/24,lakeland,37,1197
27/05/24,31/05/24,martz,16,670
27/05/24,31/05/24,njtransit,2430,82180
27/05/24,31/05/24,peterpanbonanza,33,918
27/05/24,31/05/24,trailways,23,614
27/05/24,31/05/24,transbridge,21,550
03/06/24,07/06/24,academy,43,1247
03/06/24,07/06/24,cjbuslines,0,0
03/06/24,07/06/24,coachusa,159,4563
03/06/24,07/06/24,decamp,0,0
03/06/24,07/06/24,greyhound,60,1689
03/06/24,07/06/24,hceecommunity,86,1685
03/06/24,07/06/24,lakeland,42,1513
03/06/24,07/06/24,martz,18,753
03/06/24,07/06/24,njtransit,2405,87094
03/06/24,07/06/24,peterpanbonanza,33,918
03/06/24,07/06/24,trailways,23,614
03/06/24,07/06/24,transbridge,24,694
10/06/24,14/06/24,academy,44,1250
10/06/24,14/06/24,cjbuslines,0,0
10/06/24,14/06/24,coachusa,185,5659
10/06/24,14/06/24,decamp,0,0
10/06/24,14/06/24,greyhound,60,1768
10/06/24,14/06/24,hceecommunity,86,1712
10/06/24,14/06/24,lakeland,42,1497
10/06/24,14/06/24,martz,18,749
10/06/24,14/06/24,njtransit,2412,82382
10/06/24,14/06/24,peterpanbonanza,33,918
10/06/24,14/06/24,trailways,22,576
10/06/24,14/06/24,transbridge,23,647
24/06/24,28/06/24,academy,44,1250
24/06/24,28/06/24,cjbuslines,0,0
24/06/24,28/06/24,coachusa,185,5659
24/06/24,28/06/24,decamp,0,0
24/06/24,28/06/24,greyhound,57,1888
24/06/24,28/06/24,hceecommunity,86,1708
24/06/24,28/06/24,lakeland,44,1487
24/06/24,28/06/24,martz,18,773
24/06/24,28/06/24,njtransit,2399,85367
24/06/24,28/06/24,peterpanbonanza,33,918
24/06/24,28/06/24,trailways,27,772
24/06/24,28/06/24,transbridge,24,671
01/07/24,05/07/24,academy,44,1250
01/07/24,05/07/24,cjbuslines,0,0
01/07/24,05/07/24,coachusa,162,4006
01/07/24,05/07/24,decamp,0,0
01/07/24,05/07/24,greyhound,58,2135
01/07/24,05/07/24,hceecommunity,73,1346
01/07/24,05/07/24,lakeland,35,1005
01/07/24,05/07/24,martz,16,702
01/07/24,05/07/24,njtransit,2435,74260
01/07/24,05/07/24,peterpanbonanza,33,918
01/07/24,05/07/24,trailways,28,876
01/07/24,05/07/24,transbridge,21,569
08/07/24,12/07/24,academy,44,1250
08/07/24,12/07/24,cjbuslines,0,0
08/07/24,12/07/24,coachusa,168,5310
08/07/24,12/07/24,decamp,0,0
08/07/24,12/07/24,greyhound,57,1842
08/07/24,12/07/24,hceecommunity,78,1528
08/07/24,12/07/24,lakeland,41,1415
08/07/24,12/07/24,martz,17,693
08/07/24,12/07/24,njtransit,2422,83174
08/07/24,12/07/24,peterpanbonanza,33,918
08/07/24,12/07/24,trailways,27,601
08/07/24,12/07/24,transbridge,21,610
15/07/24,19/07/24,academy,44,1444
15/07/24,19/07/24,cjbuslines,0,0
15/07/24,19/07/24,coachusa,189,5532
15/07/24,19/07/24,decamp,0,0
15/07/24,19/07/24,greyhound,57,1895
15/07/24,19/07/24,hceecommunity,78,1528
15/07/24,19/07/24,lakeland,41,1434
15/07/24,19/07/24,martz,17,763
15/07/24,19/07/24,njtransit,2413,82025
15/07/24,19/07/24,peterpanbonanza,33,918
15/07/24,19/07/24,trailways,24,652
15/07/24,19/07/24,transbridge,24,640
22/07/24,26/07/24,academy,44,1444
22/07/24,26/07/24,cjbuslines,0,0
22/07/24,26/07/24,coachusa,195,5489
22/07/24,26/07/24,decamp,0,0
22/07/24,26/07/24,greyhound,57,1913
22/07/24,26/07/24,hceecommunity,78,1528
22/07/24,26/07/24,lakeland,41,1480
22/07/24,26/07/24,martz,17,767
22/07/24,26/07/24,njtransit,2412,82384
22/07/24,26/07/24,peterpanbonanza,33,918
22/07/24,26/07/24,trailways,26,699
22/07/24,26/07/24,transbridge,24,639
29/07/24,02/08/24,academy,43,1414
29/07/24,02/08/24,cjbuslines,0,0
29/07/24,02/08/24,coachusa,188,5505
29/07/24,02/08/24,decamp,0,0
29/07/24,02/08/24,greyhound,59,1925
29/07/24,02/08/24,hceecommunity,78,1528
29/07/24,02/08/24,lakeland,43,1457
29/07/24,02/08/24,martz,18,739
29/07/24,02/08/24,njtransit,2395,81260
29/07/24,02/08/24,peterpanbonanza,32,838
29/07/24,02/08/24,trailways,26,710
29/07/24,02/08/24,transbridge,24,670
05/08/24,09/08/24,academy,45,1372
05/08/24,09/08/24,cjbuslines,0,0
05/08/24,09/08/24,coachusa,191,5227
05/08/24,09/08/24,decamp,0,0
05/08/24,09/08/24,greyhound,58,2028
05/08/24,09/08/24,hceecommunity,78,1528
05/08/24,09/08/24,lakeland,42,1373
05/08/24,09/08/24,martz,18,781
05/08/24,09/08/24,njtransit,2421,78702
05/08/24,09/08/24,peterpanbonanza,33,1067
05/08/24,09/08/24,trailways,26,699
05/08/24,09/08/24,transbridge,24,671
12/08/24,16/08/24,academy,45,1354
12/08/24,16/08/24,cjbuslines,0,0
12/08/24,16/08/24,coachusa,190,5228
12/08/24,16/08/24,decamp,0,0
12/08/24,16/08/24,greyhound,58,1962
12/08/24,16/08/24,hceecommunity,78,1528
12/08/24,16/08/24,lakeland,42,1342
12/08/24,16/08/24,martz,18,755
12/08/24,16/08/24,njtransit,2434,78940
12/08/24,16/08/24,peterpanbonanza,34,1100
12/08/24,16/08/24,trailways,26,699
12/08/24,16/08/24,transbridge,24,617
19/08/24,23/08/24,academy,45,1276
19/08/24,23/08/24,cjbuslines,0,0
19/08/24,23/08/24,coachusa,188,5070
19/08/24,23/08/24,decamp,0,0
19/08/24,23/08/24,greyhound,58,2123
19/08/24,23/08/24,hceecommunity,78,1528
19/08/24,23/08/24,lakeland,42,1331
19/08/24,23/08/24,martz,18,744
19/08/24,23/08/24,njtransit,2406,78900
19/08/24,23/08/24,peterpanbonanza,44,1875
19/08/24,23/08/24,trailways,26,699
19/08/24,23/08/24,transbridge,24,623
26/08/24,30/08/24,academy,45,1134
26/08/24,30/08/24,cjbuslines,0,0
26/08/24,30/08/24,coachusa,182,4489
26/08/24,30/08/24,decamp,0,0
26/08/24,30/08/24,greyhound,58,1886
26/08/24,30/08/24,hceecommunity,78,1528
26/08/24,30/08/24,lakeland,42,1085
26/08/24,30/08/24,martz,18,770
26/08/24,30/08/24,njtransit,2382,86709
26/08/24,30/08/24,peterpanbonanza,45,1599
26/08/24,30/08/24,trailways,26,699
26/08/24,30/08/24,transbridge,24,623
02/09/24,06/09/24,academy,23,1350
02/09/24,06/09/24,cjbuslines,0,0
02/09/24,06/09/24,coachusa,162,4457
02/09/24,06/09/24,decamp,0,0
02/09/24,06/09/24,greyhound,58,1788
02/09/24,06/09/24,hceecommunity,78,1528
02/09/24,06/09/24,lakeland,38,1152
02/09/24,06/09/24,martz,15,626
02/09/24,06/09/24,njtransit,2414,85373
02/09/24,06/09/24,peterpanbonanza,45,1875
02/09/24,06/09/24,trailways,26,699
02/09/24,06/09/24,transbridge,20,548
09/09/24,13/09/24,academy,45,1488
09/09/24,13/09/24,cjbuslines,0,0
09/09/24,13/09/24,coachusa,189,5566
09/09/24,13/09/24,decamp,0,0
09/09/24,13/09/24,greyhound,58,1465
09/09/24,13/09/24,hceecommunity,83,1684
09/09/24,13/09/24,lakeland,42,1487
09/09/24,13/09/24,martz,18,746
09/09/24,13/09/24,njtransit,2419,87753
09/09/24,13/09/24,peterpanbonanza,45,1875
09/09/24,13/09/24,trailways,23,448
09/09/24,13/09/24,transbridge,24,664
16/09/24,20/09/24,academy,45,1472
16/09/24,20/09/24,cjbuslines,0,0
16/09/24,20/09/24,coachusa,186,5695
16/09/24,20/09/24,decamp,0,0
16/09/24,20/09/24,greyhound,58,1181
16/09/24,20/09/24,hceecommunity,86,1770
16/09/24,20/09/24,lakeland,42,1475
16/09/24,20/09/24,martz,18,771
16/09/24,20/09/24,njtransit,2419,87202
16/09/24,20/09/24,peterpanbonanza,45,1875
16/09/24,20/09/24,trailways,23,494
16/09/24,20/09/24,transbridge,23,702
23/09/24,27/09/24,academy,45,1487
23/09/24,27/09/24,cjbuslines,0,0
23/09/24,27/09/24,coachusa,186,5696
23/09/24,27/09/24,decamp,0,0
23/09/24,27/09/24,greyhound,50,1221
23/09/24,27/09/24,hceecommunity,87,1727
23/09/24,27/09/24,lakeland,42,1508
23/09/24,27/09/24,martz,18,747
23/09/24,27/09/24,njtransit,2420,88750
23/09/24,27/09/24,peterpanbonanza,45,1875
23/09/24,27/09/24,trailways,22,505
23/09/24,27/09/24,transbridge,23,661
30/09/24,04/10/24,academy,44,1446
30/09/24,04/10/24,cjbuslines,0,0
30/09/24,04/10/24,coachusa,185,5375
30/09/24,04/10/24,decamp,0,0
30/09/24,04/10/24,greyhound,59,1220
30/09/24,04/10/24,hceecommunity,87,1727
30/09/24,04/10/24,lakeland,41,1444
30/09/24,04/10/24,martz,18,773
30/09/24,04/10/24,njtransit,2433,84487
30/09/24,04/10/24,peterpanbonanza,45,1875
30/09/24,04/10/24,trailways,22,505
30/09/24,04/10/24,transbridge,23,699
07/10/24,11/10/24,academy,46,1475
07/10/24,11/10/24,cjbuslines,0,0
07/10/24,11/10/24,coachusa,194,5523
07/10/24,11/10/24,decamp,0,0
07/10/24,11/10/24,greyhound,59,1281
07/10/24,11/10/24,hceecommunity,87,1717
07/10/24,11/10/24,lakeland,42,1468
07/10/24,11/10/24,martz,18,743
07/10/24,11/10/24,njtransit,2427,87870
07/10/24,11/10/24,peterpanbonanza,45,1875
07/10/24,11/10/24,trailways,23,581
07/10/24,11/10/24,transbridge,23,650
14/10/24,18/10/24,academy,42,1328
14/10/24,18/10/24,cjbuslines,0,0
14/10/24,18/10/24,coachusa,193,5228
14/10/24,18/10/24,decamp,0,0
14/10/24,18/10/24,greyhound,59,1568
14/10/24,18/10/24,hceecommunity,87,1717
14/10/24,18/10/24,lakeland,42,1417
14/10/24,18/10/24,martz,17,746
14/10/24,18/10/24,njtransit,2396,86220
14/10/24,18/10/24,peterpanbonanza,45,1875
14/10/24,18/10/24,trailways,24,836
14/10/24,18/10/24,transbridge,22,704
21/10/24,25/10/24,academy,46,1467
21/10/24,25/10/24,cjbuslines,0,0
21/10/24,25/10/24,coachusa,196,5680
21/10/24,25/10/24,decamp,0,0
21/10/24,25/10/24,greyhound,60,1422
21/10/24,25/10/24,hceecommunity,87,1717
21/10/24,25/10/24,lakeland,42,1464
21/10/24,25/10/24,martz,18,745
21/10/24,25/10/24,njtransit,2402,86549
21/10/24,25/10/24,peterpanbonanza,45,1875
21/10/24,25/10/24,trailways,23,554
21/10/24,25/10/24,transbridge,23,700
28/10/24,01/11/24,academy,46,1457
28/10/24,01/11/24,cjbuslines,0,0
28/10/24,01/11/24,coachusa,195,5440
28/10/24,01/11/24,decamp,0,0
28/10/24,01/11/24,greyhound,59,1232
28/10/24,01/11/24,hceecommunity,87,1717
28/10/24,01/11/24,lakeland,42,1398
28/10/24,01/11/24,martz,18,744
28/10/24,01/11/24,njtransit,2411,88869
28/10/24,01/11/24,peterpanbonanza,45,1875
28/10/24,01/11/24,trailways,22,562
28/10/24,01/11/24,transbridge,23,637
04/11/24,08/11/24,academy,46,1352
04/11/24,08/11/24,cjbuslines,0,0
04/11/24,08/11/24,coachusa,189,5260
04/11/24,08/11/24,decamp,0,0
04/11/24,08/11/24,greyhound,59,1219
04/11/24,08/11/24,hceecommunity,88,1715
04/11/24,08/11/24,lakeland,42,1360
04/11/24,08/11/24,martz,18,707
04/11/24,08/11/24,njtransit,2417,82028
04/11/24,08/11/24,peterpanbonanza,45,1875
04/11/24,08/11/24,trailways,22,527
04/11/24,08/11/24,transbridge,23,645
11/11/24,15/11/24,academy,41,1375
11/11/24,15/11/24,cjbuslines,0,0
11/11/24,15/11/24,coachusa,189,5364
11/11/24,15/11/24,decamp,0,0
11/11/24,15/11/24,greyhound,59,1297
11/11/24,15/11/24,hceecommunity,88,1675
11/11/24,15/11/24,lakeland,42,1378
11/11/24,15/11/24,martz,18,712
11/11/24,15/11/24,njtransit,2423,85805
11/11/24,15/11/24,peterpanbonanza,45,1875
11/11/24,15/11/24,trailways,22,517
11/11/24,15/11/24,transbridge,23,672
18/11/24,22/11/24,academy,46,1487
18/11/24,22/11/24,cjbuslines,0,0
18/11/24,22/11/24,coachusa,186,5549
18/11/24,22/11/24,decamp,0,0
18/11/24,22/11/24,greyhound,59,1117
18/11/24,22/11/24,hceecommunity,88,1675
18/11/24,22/11/24,lakeland,42,1446
18/11/24,22/11/24,martz,18,732
18/11/24,22/11/24,njtransit,2442,84545
18/11/24,22/11/24,peterpanbonanza,45,1875
18/11/24,22/11/24,trailways,20,432
18/11/24,22/11/24,transbridge,23,670
25/11/24,29/11/24,academy,0,0
25/11/24,29/11/24,cjbuslines,0,0
25/11/24,29/11/24,coachusa,0,0
25/11/24,29/11/24,decamp,0,0
25/11/24,29/11/24,greyhound,0,0
25/11/24,29/11/24,hceecommunity,0,0
25/11/24,29/11/24,lakeland,0,0
25/11/24,29/11/24,martz,0,0
25/11/24,29/11/24,njtransit,0,0
25/11/24,29/11/24,peterpanbonanza,0,0
25/11/24,29/11/24,trailways,0,0
25/11/24,29/11/24,transbridge,0,0
02/12/24,06/12/24,academy,49,1577
02/12/24,06/12/24,cjbuslines,0,0
02/12/24,06/12/24,coachusa,193,5864
02/12/24,06/12/24,decamp,0,0
02/12/24,06/12/24,greyhound,59,1125
02/12/24,06/12/24,hceecommunity,85,1778
02/12/24,06/12/24,lakeland,45,1518
02/12/24,06/12/24,martz,18,746
02/12/24,06/12/24,njtransit,2405,86272
02/12/24,06/12/24,peterpanbonanza,45,1875
02/12/24,06/12/24,trailways,22,530
02/12/24,06/12/24,transbridge,21,631
09/12/24,13/12/24,academy,46,1408
09/12/24,13/12/24,cjbuslines,0,0
09/12/24,13/12/24,coachusa,188,5256
09/12/24,13/12/24,decamp,0,0
09/12/24,13/12/24,greyhound,59,1125
09/12/24,13/12/24,hceecommunity,87,1779
09/12/24,13/12/24,lakeland,42,1362
09/12/24,13/12/24,martz,18,746
09/12/24,13/12/24,njtransit,2447,84180
09/12/24,13/12/24,peterpanbonanza,45,1875
09/12/24,13/12/24,trailways,23,454
09/12/24,13/12/24,transbridge,23,726
16/12/24,20/12/24,academy,46,1354
16/12/24,20/12/24,cjbuslines,0,0
16/12/24,20/12/24,coachusa,186,5058
16/12/24,20/12/24,decamp,0,0
16/12/24,20/12/24,greyhound,59,1125
16/12/24,20/12/24,hceecommunity,87,1698
16/12/24,20/12/24,lakeland,42,1308
16/12/24,20/12/24,martz,18,745
16/12/24,20/12/24,njtransit,2393,81588
16/12/24,20/12/24,peterpanbonanza,45,1875
16/12/24,20/12/24,trailways,23,450
16/12/24,20/12/24,transbridge,23,659
23/12/24,27/12/24,academy,0,0
23/12/24,27/12/24,cjbuslines,0,0
23/12/24,27/12/24,coachusa,0,0
23/12/24,27/12/24,decamp,0,0
23/12/24,27/12/24,greyhound,0,0
23/12/24,27/12/24,hceecommunity,0,0
23/12/24,27/12/24,lakeland,0,0
23/12/24,27/12/24,martz,0,0
23/12/24,27/12/24,njtransit,0,0
23/12/24,27/12/24,peterpanbonanza,0,0
23/12/24,27/12/24,trailways,0,0
23/12/24,27/12/24,transbridge,0,0
06/01/25,10/01/25,academy,46,1435
06/01/25,10/01/25,cjbuslines,0,0
06/01/25,10/01/25,coachusa,187,5185
06/01/25,10/01/25,decamp,0,0
06/01/25,10/01/25,greyhound,59,1125
06/01/25,10/01/25,hceecommunity,85,1643
06/01/25,10/01/25,lakeland,42,1375
06/01/25,10/01/25,martz,18,703
06/01/25,10/01/25,njtransit,2376,79281
06/01/25,10/01/25,peterpanbonanza,42,980
06/01/25,10/01/25,trailways,22,426
06/01/25,10/01/25,transbridge,23,622
13/01/25,17/01/25,academy,46,1522
13/01/25,17/01/25,cjbuslines,0,0
13/01/25,17/01/25,coachusa,189,5382
13/01/25,17/01/25,decamp,0,0
13/01/25,17/01/25,greyhound,59,1125
13/01/25,17/01/25,hceecommunity,85,1591
13/01/25,17/01/25,lakeland,42,1442
13/01/25,17/01/25,martz,18,733
