Start_Date	End_Date	Carrier	Volume
27/03/2023	31/03/2023	Trailways	21
27/03/2023	31/03/2023	TransBridge	21
03/04/2023	07/04/2023	Academy	37
03/04/2023	07/04/2023	C & J Bus Lines	0
03/04/2023	07/04/2023	Coach USA	147
03/04/2023	07/04/2023	DeCamp	0
03/04/2023	07/04/2023	Greyhound	50
03/04/2023	07/04/2023	HCEE - Community	82
03/04/2023	07/04/2023	Lakeland	29
03/04/2023	07/04/2023	Martz	20
03/04/2023	07/04/2023	NJ Transit	2262
03/04/2023	07/04/2023	Peter Pan_Bonanza	30
03/04/2023	07/04/2023	Trailways	22
03/04/2023	07/04/2023	TransBridge	21
10/04/2023	14/04/2023	Academy	36
10/04/2023	14/04/2023	C & J Bus Lines	0
10/04/2023	14/04/2023	Coach USA	147
10/04/2023	14/04/2023	DeCamp	0
10/04/2023	14/04/2023	Greyhound	50
22/07/2024	26/07/2024	Greyhound	57
22/07/2024	26/07/2024	HCEE - Community	78
22/07/2024	26/07/2024	Lakeland	41
22/07/2024	26/07/2024	Martz	17
22/07/2024	26/07/2024	NJ Transit	2412
22/07/2024	26/07/2024	Peter Pan_Bonanza	33
22/07/2024	26/07/2024	Trailways	26
22/07/2024	26/07/2024	TransBridge	24
29/07/2024	02/08/2024	Academy	43
29/07/2024	02/08/2024	C & J Bus Lines	0
29/07/2024	02/08/2024	Coach USA	188
29/07/2024	02/08/2024	DeCamp	0
29/07/2024	02/08/2024	Greyhound	59
29/07/2024	02/08/2024	HCEE - Community	78
29/07/2024	02/08/2024	Lakeland	43
29/07/2024	02/08/2024	Martz	18
29/07/2024	02/08/2024	NJ Transit	2395
29/07/2024	02/08/2024	Peter Pan_Bonanza	32
29/07/2024	02/08/2024	Trailways	26
29/07/2024	02/08/2024	TransBridge	24
05/08/2024	09/08/2024	Academy	45
05/08/2024	09/08/2024	C & J Bus Lines	0
05/08/2024	09/08/2024	Coach USA	191
05/08/2024	09/08/2024	DeCamp	0
05/08/2024	09/08/2024	Greyhound	58
05/08/2024	09/08/2024	HCEE - Community	78
05/08/2024	09/08/2024	Lakeland	42
05/08/2024	09/08/2024	Martz	18
05/08/2024	09/08/2024	NJ Transit	2421
05/08/2024	09/08/2024	Peter Pan_Bonanza	33
05/08/2024	09/08/2024	Trailways	26
05/08/2024	09/08/2024	TransBridge	24
12/08/2024	16/08/2024	Academy	45
12/08/2024	16/08/2024	C & J Bus Lines	0
12/08/2024	16/08/2024	Coach USA	190
12/08/2024	16/08/2024	DeCamp	0
12/08/2024	16/08/2024	Greyhound	58
12/08/2024	16/08/2024	HCEE - Community	78
12/08/2024	16/08/2024	Lakeland	42
12/08/2024	16/08/2024	Martz	18
12/08/2024	16/08/2024	NJ Transit	2434
12/08/2024	16/08/2024	Peter Pan_Bonanza	34
12/08/2024	16/08/2024	Trailways	26
12/08/2024	16/08/2024	TransBridge	24
19/08/2024	23/08/2024	Academy	45
19/08/2024	23/08/2024	C & J Bus Lines	0
19/08/2024	23/08/2024	Coach USA	188
19/08/2024	23/08/2024	DeCamp	0
19/08/2024	23/08/2024	Greyhound	58
19/08/2024	23/08/2024	HCEE - Community	78
19/08/2024	23/08/2024	Lakeland	42
19/08/2024	23/08/2024	Martz	18
19/08/2024	23/08/2024	NJ Transit	2406
19/08/2024	23/08/2024	Peter Pan_Bonanza	44
19/08/2024	23/08/2024	Trailways	26
19/08/2024	23/08/2024	TransBridge	24
26/08/2024	30/08/2024	Academy	45
26/08/2024	30/08/2024	C & J Bus Lines	0
26/08/2024	30/08/2024	Coach USA	182
26/08/2024	30/08/2024	DeCamp	0
26/08/2024	30/08/2024	Greyhound	58
26/08/2024	30/08/2024	HCEE - Community	78
26/08/2024	30/08/2024	Lakeland	42
26/08/2024	30/08/2024	Martz	18
26/08/2024	30/08/2024	NJ Transit	2382
26/08/2024	30/08/2024	Peter Pan_Bonanza	45
26/08/2024	30/08/2024	Trailways	26
26/08/2024	30/08/2024	TransBridge	24
02/09/2024	06/09/2024	Academy	23
02/09/2024	06/09/2024	C & J Bus Lines	0
02/09/2024	06/09/2024	Coach USA	162
02/09/2024	06/09/2024	DeCamp	0
02/09/2024	06/09/2024	Greyhound	58
02/09/2024	06/09/2024	HCEE - Community	78
02/09/2024	06/09/2024	Lakeland	38
02/09/2024	06/09/2024	Martz	15
02/09/2024	06/09/2024	NJ Transit	2414
02/09/2024	06/09/2024	Peter Pan_Bonanza	45
02/09/2024	06/09/2024	Trailways	26
02/09/2024	06/09/2024	TransBridge	20
09/09/2024	13/09/2024	Academy	45
09/09/2024	13/09/2024	C & J Bus Lines	0
09/09/2024	13/09/2024	Coach USA	189
09/09/2024	13/09/2024	DeCamp	0
09/09/2024	13/09/2024	Greyhound	58
09/09/2024	13/09/2024	HCEE - Community	83
09/09/2024	13/09/2024	Lakeland	42
09/09/2024	13/09/2024	Martz	18
09/09/2024	13/09/2024	NJ Transit	2419
09/09/2024	13/09/2024	Peter Pan_Bonanza	45
09/09/2024	13/09/2024	Trailways	23
09/09/2024	13/09/2024	TransBridge	24
16/09/2024	20/09/2024	Academy	45
16/09/2024	20/09/2024	C & J Bus Lines	0
16/09/2024	20/09/2024	Coach USA	186
16/09/2024	20/09/2024	DeCamp	0
16/09/2024	20/09/2024	Greyhound	58
16/09/2024	20/09/2024	HCEE - Community	86
16/09/2024	20/09/2024	Lakeland	42
16/09/2024	20/09/2024	Martz	18
16/09/2024	20/09/2024	NJ Transit	2419
16/09/2024	20/09/2024	Peter Pan_Bonanza	45
16/09/2024	20/09/2024	Trailways	23
16/09/2024	20/09/2024	TransBridge	23
23/09/2024	27/09/2024	Academy	45
23/09/2024	27/09/2024	C & J Bus Lines	0
23/09/2024	27/09/2024	Coach USA	186
23/09/2024	27/09/2024	DeCamp	0
23/09/2024	27/09/2024	Greyhound	50
23/09/2024	27/09/2024	HCEE - Community	87
23/09/2024	27/09/2024	Lakeland	42
23/09/2024	27/09/2024	Martz	18
23/09/2024	27/09/2024	NJ Transit	2420
23/09/2024	27/09/2024	Peter Pan_Bonanza	45
23/09/2024	27/09/2024	Trailways	22
23/09/2024	27/09/2024	TransBridge	23
30/09/2024	04/10/2024	Academy	44
30/09/2024	04/10/2024	C & J Bus Lines	0
30/09/2024	04/10/2024	Coach USA	185
30/09/2024	04/10/2024	DeCamp	0
30/09/2024	04/10/2024	Greyhound	59
30/09/2024	04/10/2024	HCEE - Community	87
30/09/2024	04/10/2024	Lakeland	41
30/09/2024	04/10/2024	Martz	18
30/09/2024	04/10/2024	NJ Transit	2433
30/09/2024	04/10/2024	Peter Pan_Bonanza	45
30/09/2024	04/10/2024	Trailways	22
30/09/2024	04/10/2024	TransBridge	23
07/10/2024	11/10/2024	Academy	46
07/10/2024	11/10/2024	C & J Bus Lines	0
07/10/2024	11/10/2024	Coach USA	194
07/10/2024	11/10/2024	DeCamp	0
07/10/2024	11/10/2024	Greyhound	59
07/10/2024	11/10/2024	HCEE - Community	87
07/10/2024	11/10/2024	Lakeland	42
07/10/2024	11/10/2024	Martz	18
07/10/2024	11/10/2024	NJ Transit	2427
07/10/2024	11/10/2024	Peter Pan_Bonanza	45
07/10/2024	11/10/2024	Trailways	23
07/10/2024	11/10/2024	TransBridge	23
14/10/2024	18/10/2024	Academy	42
14/10/2024	18/10/2024	C & J Bus Lines	0
14/10/2024	18/10/2024	Coach USA	193
14/10/2024	18/10/2024	DeCamp	0
14/10/2024	18/10/2024	Greyhound	59
14/10/2024	18/10/2024	HCEE - Community	87
14/10/2024	18/10/2024	Lakeland	42
14/10/2024	18/10/2024	Martz	17
14/10/2024	18/10/2024	NJ Transit	2396
14/10/2024	18/10/2024	Peter Pan_Bonanza	45
14/10/2024	18/10/2024	Trailways	24
14/10/2024	18/10/2024	TransBridge	22
21/10/2024	25/10/2024	Academy	46
21/10/2024	25/10/2024	C & J Bus Lines	0
21/10/2024	25/10/2024	Coach USA	196
21/10/2024	25/10/2024	DeCamp	0
21/10/2024	25/10/2024	Greyhound	60
21/10/2024	25/10/2024	HCEE - Community	87
21/10/2024	25/10/2024	Lakeland	42
21/10/2024	25/10/2024	Martz	18
21/10/2024	25/10/2024	NJ Transit	2402
21/10/2024	25/10/2024	Peter Pan_Bonanza	45
21/10/2024	25/10/2024	Trailways	23
21/10/2024	25/10/2024	TransBridge	23
28/10/2024	01/11/2024	Academy	46
28/10/2024	01/11/2024	C & J Bus Lines	0
28/10/2024	01/11/2024	Coach USA	195
28/10/2024	01/11/2024	DeCamp	0
28/10/2024	01/11/2024	Greyhound	59
28/10/2024	01/11/2024	HCEE - Community	87
28/10/2024	01/11/2024	Lakeland	42
28/10/2024	01/11/2024	Martz	18
28/10/2024	01/11/2024	NJ Transit	2411
28/10/2024	01/11/2024	Peter Pan_Bonanza	45
28/10/2024	01/11/2024	Trailways	22
28/10/2024	01/11/2024	TransBridge	23
04/11/2024	08/11/2024	Academy	46
04/11/2024	08/11/2024	C & J Bus Lines	0
04/11/2024	08/11/2024	Coach USA	189
04/11/2024	08/11/2024	DeCamp	0
04/11/2024	08/11/2024	Greyhound	59
04/11/2024	08/11/2024	HCEE - Community	88
04/11/2024	08/11/2024	Lakeland	42
04/11/2024	08/11/2024	Martz	18
04/11/2024	08/11/2024	NJ Transit	2417
04/11/2024	08/11/2024	Peter Pan_Bonanza	45
04/11/2024	08/11/2024	Trailways	22
04/11/2024	08/11/2024	TransBridge	23
11/11/2024	15/11/2024	Academy	41
11/11/2024	15/11/2024	C & J Bus Lines	0
11/11/2024	15/11/2024	Coach USA	189
11/11/2024	15/11/2024	DeCamp	0
11/11/2024	15/11/2024	Greyhound	59
11/11/2024	15/11/2024	HCEE - Community	88
11/11/2024	15/11/2024	Lakeland	42
11/11/2024	15/11/2024	Martz	18
11/11/2024	15/11/2024	NJ Transit	2423
11/11/2024	15/11/2024	Peter Pan_Bonanza	45
11/11/2024	15/11/2024	Trailways	22
11/11/2024	15/11/2024	TransBridge	23
18/11/2024	22/11/2024	Academy	46
18/11/2024	22/11/2024	C & J Bus Lines	0
18/11/2024	22/11/2024	Coach USA	186
18/11/2024	22/11/2024	DeCamp	0
18/11/2024	22/11/2024	Greyhound	59
18/11/2024	22/11/2024	HCEE - Community	88
18/11/2024	22/11/2024	Lakeland	42
18/11/2024	22/11/2024	Martz	18
18/11/2024	22/11/2024	NJ Transit	2442
18/11/2024	22/11/2024	Peter Pan_Bonanza	45
18/11/2024	22/11/2024	Trailways	20
18/11/2024	22/11/2024	TransBridge	23
25/11/2024	29/11/2024	Academy	0
25/11/2024	29/11/2024	C & J Bus Lines	0
25/11/2024	29/11/2024	Coach USA	0
25/11/2024	29/11/2024	DeCamp	0
25/11/2024	29/11/2024	Greyhound	0
25/11/2024	29/11/2024	HCEE - Community	0
25/11/2024	29/11/2024	Lakeland	0
25/11/2024	29/11/2024	Martz	0
25/11/2024	29/11/2024	NJ Transit	0
25/11/2024	29/11/2024	Peter Pan_Bonanza	0
25/11/2024	29/11/2024	Trailways	0
25/11/2024	29/11/2024	TransBridge	0
02/12/2024	06/12/2024	Academy	49
02/12/2024	06/12/2024	C & J Bus Lines	0
02/12/2024	06/12/2024	Coach USA	193
02/12/2024	06/12/2024	DeCamp	0
02/12/2024	06/12/2024	Greyhound	59
02/12/2024	06/12/2024	HCEE - Community	85
02/12/2024	06/12/2024	Lakeland	45
02/12/2024	06/12/2024	Martz	18
02/12/2024	06/12/2024	NJ Transit	2405
02/12/2024	06/12/2024	Peter Pan_Bonanza	45
02/12/2024	06/12/2024	Trailways	22
02/12/2024	06/12/2024	TransBridge	21
09/12/2024	13/12/2024	Academy	46
09/12/2024	13/12/2024	C & J Bus Lines	0
09/12/2024	13/12/2024	Coach USA	188
09/12/2024	13/12/2024	DeCamp	0
09/12/2024	13/12/2024	Greyhound	59
09/12/2024	13/12/2024	HCEE - Community	87
09/12/2024	13/12/2024	Lakeland	42
09/12/2024	13/12/2024	Martz	18
09/12/2024	13/12/2024	NJ Transit	2447
09/12/2024	13/12/2024	Peter Pan_Bonanza	45
09/12/2024	13/12/2024	Trailways	23
09/12/2024	13/12/2024	TransBridge	23
16/12/2024	20/12/2024	Academy	46
16/12/2024	20/12/2024	C & J Bus Lines	0
16/12/2024	20/12/2024	Coach USA	186
16/12/2024	20/12/2024	DeCamp	0
16/12/2024	20/12/2024	Greyhound	59
16/12/2024	20/12/2024	HCEE - Community	87
16/12/2024	20/12/2024	Lakeland	42
16/12/2024	20/12/2024	Martz	18
16/12/2024	20/12/2024	NJ Transit	2393
16/12/2024	20/12/2024	Peter Pan_Bonanza	45
16/12/2024	20/12/2024	Trailways	23
16/12/2024	20/12/2024	TransBridge	23
23/12/2024	27/12/2024	Academy	0
23/12/2024	27/12/2024	C & J Bus Lines	0
23/12/2024	27/12/2024	Coach USA	0
23/12/2024	27/12/2024	DeCamp	0
23/12/2024	27/12/2024	Greyhound	0
23/12/2024	27/12/2024	HCEE - Community	0
23/12/2024	27/12/2024	Lakeland	0
23/12/2024	27/12/2024	Martz	0
23/12/2024	27/12/2024	NJ Transit	0
23/12/2024	27/12/2024	Peter Pan_Bonanza	0
23/12/2024	27/12/2024	Trailways	0
23/12/2024	27/12/2024	TransBridge	0
06/01/2025	10/01/2025	Academy	46
06/01/2025	10/01/2025	C & J Bus Lines	0
06/01/2025	10/01/2025	Coach USA	187
06/01/2025	10/01/2025	DeCamp	0
06/01/2025	10/01/2025	Greyhound	59
06/01/2025	10/01/2025	HCEE - Community	85
06/01/2025	10/01/2025	Lakeland	42
06/01/2025	10/01/2025	Martz	18
06/01/2025	10/01/2025	NJ Transit	2376
06/01/2025	10/01/2025	Peter Pan_Bonanza	42
06/01/2025	10/01/2025	Trailways	22
06/01/2025	10/01/2025	TransBridge	23
13/01/2025	17/01/2025	Academy	46
13/01/2025	17/01/2025	C & J Bus Lines	0
13/01/2025	17/01/2025	Coach USA	189
13/01/2025	17/01/2025	DeCamp	0
13/01/2025	17/01/2025	Greyhound	59
13/01/2025	17/01/2025	HCEE - Community	85
13/01/2025	17/01/2025	Lakeland	42
13/01/2025	17/01/2025	Martz	18
13/01/2025	17/01/2025	NJ Transit	2426
13/01/2025	17/01/2025	Peter Pan_Bonanza	44
13/01/2025	17/01/2025	Trailways	22
13/01/2025	17/01/2025	TransBridge	23
20/01/2025	24/01/2025	Academy	39
20/01/2025	24/01/2025	C & J Bus Lines	0
20/01/2025	24/01/2025	Coach USA	189
20/01/2025	24/01/2025	DeCamp	0
20/01/2025	24/01/2025	Greyhound	59
20/01/2025	24/01/2025	HCEE - Community	74
20/01/2025	24/01/2025	Lakeland	37
20/01/2025	24/01/2025	Martz	17
20/01/2025	24/01/2025	NJ Transit	2368
20/01/2025	24/01/2025	Peter Pan_Bonanza	41
20/01/2025	24/01/2025	Trailways	22
20/01/2025	24/01/2025	TransBridge	22
27/01/2025	31/01/2025	Academy	39
27/01/2025	31/01/2025	C & J Bus Lines	0
27/01/2025	31/01/2025	Coach USA	189
27/01/2025	31/01/2025	DeCamp	0
27/01/2025	31/01/2025	Greyhound	59
27/01/2025	31/01/2025	HCEE - Community	87
27/01/2025	31/01/2025	Lakeland	44
27/01/2025	31/01/2025	Martz	18
27/01/2025	31/01/2025	NJ Transit	2427
27/01/2025	31/01/2025	Peter Pan_Bonanza	38
27/01/2025	31/01/2025	Trailways	22
27/01/2025	31/01/2025	TransBridge	23
